"date","pce_nom","gdp_nom","pce_defl","gdp_defl","cpi","ur","m1","bm","policy","cr_1d","bb_3m","gov_10y","reer","rrppi","xr_usd","hfwh","hhwh"
"1968-01-01",,,,,,,,,,,,,,,0.892856999892857,,
"1968-04-01",,,,,,,,,,,,,,,0.892856999892857,,
"1968-07-01",,,,,,,,,,,,,,,0.892856999892857,,
"1968-10-01",,,,,,,,,,,,,,,0.892856999892857,,
"1969-01-01",,,,,,,,,,,,,,,0.892856999892857,,
"1969-04-01",,,,,,,,,,,,,,,0.892856999892857,,
"1969-07-01",,,,,,,,,,,,,,,0.892856999892857,,
"1969-10-01",,,,,,,,,,,,,,,0.892856999892857,,
"1970-01-01",,,,,,,,,,,,,,28.2209274508323,0.892856999892857,,
"1970-04-01",,,,,,,,,,,,,,28.4188417566921,0.892856999892857,,
"1970-07-01",,,,,,,,,,,,,,28.5211433859636,0.892856999892857,,
"1970-10-01",,,,,,,,,,,,,,28.1627729092695,0.892856999892857,,
"1971-01-01",,,,,,,,,,,,,,28.3440828737629,0.892856999892857,,
"1971-04-01",,,,,,,,,,,,,,28.5781175241117,0.892856999892857,,
"1971-07-01",,,,,,,,,,,,,,28.5870098965022,0.884590851482804,,
"1971-10-01",,,,,,,,,,,,,,28.6322586940646,0.852123927144116,,
"1972-01-01",,,,,,,,,,,,,,29.1712308932034,0.836680053547523,,
"1972-04-01",,,,,,,,,,,,,,30.0202557225958,0.836680053547523,,
"1972-07-01",,,,,,,,,,,,,,30.6299734330538,0.836680053547523,,
"1972-10-01",,,,,,,,,,,,,,31.5525767419607,0.836680053547523,,
"1973-01-01",,,,,,,,,,,,,,32.6891478431669,0.781203980453889,,
"1973-04-01",,,,,,,,,,,,,,34.1509594318954,0.753465943907072,,
"1973-07-01",,,,,,,,,,,,,,35.9043306640477,0.725910726525682,,
"1973-10-01",,,,,,,,,,,,,,38.3355682304651,0.686667851165911,,
"1974-01-01",,,,,,,,,,,,,,41.6250377729093,0.709109084083161,,
"1974-04-01",,,,,,,,,,,,,,44.6315252700763,0.685893643191622,,
"1974-07-01",,,,,,,,,,,,,,45.7136404270857,0.700868812155018,,
"1974-10-01",,,,,,,,,,,,,,45.482832212737,0.765738815231669,,
