"date","gdp_nom","gdp_defl","cpi","ur","m1","m2","policy","ffer_1d","tb_3m","gov_10y","compx","ndx","reer"
"2005-03-01",1069561.61137092,83.1949382871095,81.4761916314964,5.2,4879000,6448400,2.75,2.63,2.74,4.5,2030.43363636364,1499.49227272727,98.2382198251614
"2005-04-01",1073763.54549551,83.4855088509221,81.7293543191137,5.2,4871500,6462000,2.75,2.79,2.78,4.34,1957.49285714286,1447.27142857143,99.5883524274706
"2005-05-01",1075021.08397554,83.4113320420683,81.6871605378441,5.1,4869900,6479200,3,3,2.84,4.14,2005.21714285714,1489.88523809524,99.8562358803097
"2005-06-01",1081879.37052895,83.2985745222259,81.7293543191137,5,4889100,6511800,3.25,3.04,2.97,4,2074.01727272727,1528.19772727273,101.045638410915
"2005-07-01",1089378.17756169,83.5724251347159,82.2356796943482,5,4906300,6543700,3.25,3.26,3.22,4.18,2145.139,1566.916,101.709989373956
"2005-08-01",1100210.2473016,83.8924096293827,82.7420050695828,4.9,4926000,6576500,3.5,3.5,3.44,4.26,2157.84826086957,1587.07086956522,100.659886238827
"2005-09-01",1096072.07513672,85.0209351984415,83.8812371638606,5,4942500,6610300,3.75,3.62,3.42,4.2,2144.6119047619,1586.5480952381,101.259945173187
"2005-10-01",1105234.48554501,85.1008617338519,84.0078185076692,5,4961700,6644100,3.75,3.78,3.71,4.46,2087.09285714286,1560.80952380952,102.438632365679
"2005-11-01",1109536.05226834,84.699548246729,83.5858806949738,5,4962400,6660800,4,4,3.88,4.54,2202.83571428571,1653.78857142857,102.395771013225
"2005-12-01",1116280.46218666,84.7507584681153,83.5858806949738,4.9,4976000,6688000,4.25,4.16,3.89,4.47,2246.08714285714,1684.78904761905,101.131361115824
"2006-01-01",1129130.2465246,85.3157782855329,84.0922060702083,4.7,5000100,6730300,4.5,4.29,4.24,4.42,2289.9915,1713.948,100.18841136183
"2006-02-01",1133074.93046158,85.4346945307007,84.1343998514779,4.8,5005000,6754900,4.5,4.49,4.43,4.57,2273.66631578947,1671.26157894737,100.349141433534
"2006-03-01",1137584.82301382,85.6013083846303,84.2609811952865,4.7,4999000,6769500,4.75,4.59,4.51,4.72,2300.25565217391,1678.67695652174,100.959915706007
"2006-04-01",1144237.8869633,86.0195749679224,84.682919007982,4.7,5008800,6807000,4.75,4.79,4.6,4.99,2338.67736842105,1714.69736842105,100.670601576941
"2006-05-01",1145576.99140464,86.2367365941312,84.9360816955993,4.6,4989000,6813900,5,4.94,4.72,5.11,2245.28181818182,1637.64772727273,98.8811401119753
"2006-06-01",1148541.12163205,86.3349552128149,85.147050601947,4.6,4991600,6852100,5.25,4.99,4.79,5.11,2137.41363636364,1560.09136363636,100.434864138442
"2006-07-01",1150177.18976559,86.6332309933454,85.611182195912,4.7,4998100,6893900,5.25,5.24,4.95,5.09,2086.2075,1501.471,100.402718124101
"2006-08-01",1159678.04600639,86.982418684764,85.990926227338,4.7,4996200,6925300,5.25,5.25,4.96,4.88,2117.77086956522,1534.33869565217,99.6633597942655
"2006-09-01",1157691.76422801,86.7798057264377,85.5689884146425,4.5,4996300,6952600,5.25,5.25,4.81,4.72,2221.939,1621.182,99.25617694595
"2006-10-01",1161186.72338395,86.7691730797492,85.1892443832166,4.4,5018200,7002000,5.25,5.25,4.92,4.73,2330.17454545455,1704.20272727273,99.0418701836788
"2006-11-01",1166352.3132102,87.0369858554796,85.2314381644861,4.5,5032200,7037500,5.25,5.25,4.94,4.6,2408.7,1770.27571428571,97.8417523149595
"2006-12-01",1182350.96340584,87.5199434890003,85.6955697584511,4.4,5059300,7080400,5.25,5.24,4.85,4.56,2431.908,1780.677,96.6952111368081
"2007-01-01",1177044.58620333,87.686939172306,85.8377628013295,4.6,5079300,7118500,5.25,5.25,4.98,4.76,2453.187,1796.3835,97.9810517104358
"2007-02-01",1186628.541613,87.899118822318,86.1706717355463,4.5,5079500,7134600,5.25,5.26,5.03,4.72,2479.86421052632,1806.03315789474,97.7453142719374
"2007-03-01",1190239.62218368,88.2266885654103,86.6187696926288,4.4,5095400,7168500,5.25,5.26,4.94,4.56,2401.49090909091,1759.32090909091,97.8417523149595
"2007-04-01",1196257.16319479,88.3025736925578,86.8786833852493,4.5,5145800,7241000,5.25,5.25,4.87,4.69,2499.568,1832.8125,96.8345105322844
"2007-05-01",1200083.01819909,88.5760335096575,87.2377524638531,4.4,5147300,7254900,5.25,5.25,4.73,4.75,2562.14090909091,1895.67772727273,96.427327683969
"2007-06-01",1204180.31860612,88.7697214955185,87.4398606761342,4.6,5164900,7288100,5.25,5.25,4.61,5.1,2595.39619047619,1922.04476190476,96.3201743028333
"2007-07-01",1208405.20214416,88.9966484387763,87.5955557290189,4.7,5180100,7319000,5.25,5.26,4.82,5,2655.07619047619,1999.07142857143,94.8414576431614
"2007-08-01",1212654.67080786,88.9649591346762,87.6225597490314,4.6,5228000,7395100,5.25,5.02,4.2,4.67,2539.49869565217,1931.26695652174,94.7985962907071
"2007-09-01",1219969.37704799,89.1366535038662,87.9938650242034,4.7,5227700,7413300,4.75,4.94,3.89,4.52,2634.47,2024.28210526316,93.4377483502844
"2007-10-01",1218908.33829828,89.1339806768244,88.2651710377666,4.7,5228400,7428400,4.5,4.76,3.9,4.53,2780.41565217391,2164.6347826087,91.4232647849342
"2007-11-01",1230273.60669959,89.5082353486899,88.958836801838,4.7,5232800,7453800,4.5,4.49,3.27,4.15,2662.80238095238,2080.2605,90.0409861682844
"2007-12-01",1229582.55500213,89.5387851923522,89.2166408053949,5,5239300,7484200,4.25,4.24,3,4.1,2661.5485,2089.8295,90.4588843547134
"2008-01-01",1226180.84030994,89.6574456690893,89.5242334708499,5,5246600,7517800,3,3.94,2.75,3.74,2418.09380952381,1886.38285714286,89.901686772808
"2008-02-01",1223492.52274249,89.6958627021268,89.7406875687627,4.9,5289900,7604200,3,2.98,2.12,3.74,2325.8255,1784.9295,88.6694228897481
"2008-03-01",1226961.13694757,89.8223912426875,90.0617822442239,5.1,5352500,7670300,2.25,2.61,1.26,3.51,2254.818,1748.168,87.3192902874389
"2008-04-01",1229683.18911678,89.8570331167604,90.2702195236955,5,5371000,7712800,2,2.28,1.29,3.68,2368.09954545455,1868.32045454545,87.072837510827
"2008-05-01",1236172.27705581,90.0729206687365,90.804392794568,5.4,5396800,7725500,2,1.98,1.73,3.88,2483.24095238095,1990.94761904762,87.737188473868
"2008-06-01",1250569.7838274,90.5450607246667,91.7558625621963,5.6,5425300,7744200,2,2,1.86,4.1,2427.45428571429,1950.3,88.2943860557733
"2008-07-01",1258186.45334463,90.6358420647828,92.4111319853123,5.8,5457200,7791500,2,2.01,1.63,4.01,2278.13727272727,1830.95272727273,87.7693344882087
"2008-08-01",1248470.95734657,90.5579288093041,92.2735802583736,6.1,5448000,7806100,2,2,1.72,3.89,2389.26714285714,1905.02666666667,89.5373652769468
"2008-09-01",1218092.33930881,91.339603559001,92.3524826293477,6.1,5504400,7872700,2,1.81,1.13,3.69,2205.20333333333,1710.00333333333,91.4339801230478
"2008-10-01",1234264.39211421,91.6271917470872,91.5583956658548,6.5,5519400,7975300,1,0.97,0.67,3.81,1730.31956521739,1328.56086956522,96.5880577556724
"2008-11-01",1218210.16729334,90.878209934257,89.9373105894788,6.8,5540700,8027300,1,0.39,0.19,3.53,1542.69578947368,1199.07368421053,97.5952995383475
"2008-12-01",1199577.69059244,90.6633954711542,89.1968097281982,7.3,5689700,8205000,0.125,0.16,0.03,2.42,1525.89045454545,1188.24090909091,95.9558528069721
"2009-01-01",1196728.92907979,90.9403624729876,89.4225464579903,7.8,5785500,8289400,0.125,0.15,0.13,2.52,1537.2005,1206.451,96.9416639134201
"2009-02-01",1208336.89800814,91.1205856821851,89.7482824493912,8.3,5842700,8319600,0.125,0.22,0.3,2.87,1485.97684210526,1199.41263157895,99.5669217512434
"2009-03-01",1202659.67291208,90.8972660253861,89.6596755087251,8.7,5925200,8386700,0.125,0.18,0.21,2.82,1432.23318181818,1167.30909090909,100.145550009376
"2009-04-01",1202249.11455884,90.7212346317166,89.749970200642,9,5963500,8391400,0.125,0.15,0.16,2.93,1641.14761904762,1332.1580952381,97.7988909625052
"2009-05-01",1195692.54766739,90.6418717018203,89.8820367360157,9.4,6060900,8449500,0.125,0.18,0.18,3.29,1726.0775,1393.473,95.0450490673191
"2009-06-01",1197367.33777377,91.1448700171997,90.6280227888612,9.5,6122900,8459500,0.125,0.21,0.18,3.72,1826.98818181818,1472.15772727273,94.6700122333443
"2009-07-01",1197277.81919749,90.8966689183342,90.6010187688487,9.5,6179400,8463800,0.125,0.16,0.18,3.56,1873.83772727273,1515.80090909091,94.2628293850289
"2009-08-01",1204143.04238896,90.9739774694924,90.9043920561768,9.6,6233700,8463300,0.125,0.16,0.17,3.59,1997.15523809524,1617.94523809524,92.955558135174
"2009-09-01",1210799.63841355,90.9588607861765,91.0799181862581,9.8,6291400,8461800,0.125,0.15,0.12,3.4,2084.74714285714,1688.01333333333,92.1304771004295
"2009-10-01",1216694.03837254,91.0791139558574,91.3533338888848,10,6382700,8488100,0.125,0.12,0.07,3.39,2122.84954545455,1722.00090909091,90.812490512461
"2009-11-01",1222805.74659206,91.2880767445878,91.659238803089,9.9,6457700,8517300,0.125,0.12,0.05,3.4,2143.5325,1761.787,90.1910009018743
"2009-12-01",1223312.4650354,91.3250158529382,91.7069177759236,9.9,6503100,8512500,0.125,0.12,0.05,3.59,2220.6,1816.54090909091,90.1267088731929
"2010-01-01",1228696.28575235,91.4053429781456,91.7664110075137,9.8,6513800,8478000,0.125,0.11,0.06,3.73,2267.7747368421,1850.21947368421,90.4160230022591
"2010-02-01",1228076.61775198,91.4421541528467,91.6790698802857,9.8,6591600,8527600,0.125,0.13,0.11,3.69,2194.44,1784.73473684211,91.2518193751172
"2010-03-01",1234379.59649567,91.6325587354526,91.7094494027998,9.9,6630000,8523700,0.125,0.16,0.15,3.73,2362.24391304348,1920.61608695652,90.7374831456661
"2010-04-01",1239725.31582322,91.8902633471962,91.7305462934345,9.9,6691900,8555100,0.125,0.2,0.16,3.85,2475.72,2010.96,90.2445775924421
"2010-05-01",1252224.63852701,91.9459475948158,91.6828673206,9.6,6768500,8609300,0.125,0.2,0.16,3.42,2319.239,1893.219,92.9448427970604
"2010-06-01",1253098.29564975,91.9827006666438,91.6444709796447,9.4,6804100,8628400,0.125,0.18,0.12,3.2,2235.22954545455,1847.17545454545,93.6091937601014
"2010-07-01",1256915.32801088,92.1217659338544,91.815777731599,9.4,6836800,8639800,0.125,0.18,0.16,3.01,2210.27380952381,1827.20476190476,91.9911777049532
"2010-08-01",1261536.10881493,92.2166332364194,91.9499539560362,9.5,6913500,8688200,0.125,0.19,0.16,2.7,2205.28136363636,1839.07454545455,91.0375126128459
"2010-09-01",1266950.31317419,92.3191450270763,92.098476066105,9.5,6975800,8718900,0.125,0.19,0.15,2.65,2298.34619047619,1939.88333333333,89.9552634633759
"2010-10-01",1270801.20371985,92.6002957314557,92.4191488037535,9.4,7057200,8768700,0.125,0.19,0.13,2.54,2441.29571428571,2066.01714285714,87.072837510827
"2010-11-01",1273394.25034181,92.7409432626064,92.6533242897995,9.8,7106600,8789300,0.125,0.19,0.14,2.76,2530.98952380952,2148.4080952381,87.0192608202591
"2010-12-01",1283173.04593834,92.9218127467815,93.025473440597,9.3,7167700,8822900,0.125,0.18,0.14,3.29,2631.56045454545,2211.41181818182,87.5443123878238
"2011-01-01",1277118.86831493,93.0538014910578,93.3271589766742,9.1,7213100,8845200,0.125,0.17,0.15,3.39,2717.2085,2291.243,86.6978006768522
"2011-02-01",1272669.02860818,93.1941290453772,93.6271567615007,9,7290900,8909000,0.125,0.16,0.13,3.58,2783.53578947368,2353.39263157895,85.9798730232433
"2011-03-01",1288074.1030769,93.4414055908923,94.1115413704751,9,7362600,8967000,0.125,0.14,0.1,3.41,2722.28913043478,2298.65173913043,85.594120851155
"2011-04-01",1293329.4932073,93.7161745920658,94.5533102603673,9.1,7441700,9030400,0.125,0.1,0.06,3.46,2797.072,2344.074,84.4690103492307
"2011-05-01",1298201.65134323,93.9170251308793,94.8541519208191,9,7527300,9102700,0.125,0.09,0.04,3.17,2815.07571428571,2364.60571428571,84.6404557590478
"2011-06-01",1297853.60544946,93.9069945357516,94.8541519208191,9.1,7613000,9176700,0.125,0.09,0.04,3,2687.76272727273,2255.07318181818,84.6083097447071
"2011-07-01",1299433.80478305,94.1979878207051,95.1026732924968,9,7790700,9338700,0.125,0.07,0.04,3,2810.5755,2379.4485,84.0403968246881
"2011-08-01",1305875.34367101,94.454743667379,95.4026710773233,9,7986100,9525100,0.125,0.1,0.02,2.3,2504.62304347826,2173.81260869565,84.5011563635714
"2011-09-01",1306610.85154594,94.581776567121,95.6098425433567,9,8024700,9545300,0.125,0.08,0.01,1.98,2524.13619047619,2224.47285714286,86.7728080436471
"2011-10-01",1315878.71630026,94.4682422886391,95.6743990286992,8.8,8071200,9578100,0.125,0.07,0.02,2.15,2594.7819047619,2298.6619047619,87.2978596112118
"2011-11-01",1319153.13157054,94.5572871375453,95.8511909722186,8.6,8133900,9629800,0.125,0.08,0.01,2.01,2606.28904761905,2291.78047619048,87.6407504308459
"2011-12-01",1325532.9021292,94.5464950491697,95.8739756141041,8.5,8195800,9677400,0.125,0.07,0.01,1.98,2601.67,2279.22380952381,87.9729259123664
"2012-01-01",1335511.88798008,94.8204582737706,96.1351551201626,8.3,8285800,9750500,0.125,0.08,0.03,1.97,2743.795,2404.275,87.6728964451866
"2012-02-01",1341945.5991017,95.0644444124376,96.3406388349453,8.3,8355800,9802200,0.125,0.1,0.09,1.97,2928.9805,2567.013,86.258471814196
"2012-03-01",1339743.76291823,95.3511642068549,96.5423251094137,8.2,8419500,9846200,0.125,0.13,0.08,2.17,3035.91590909091,2698.97181818182,87.0299761583727
"2012-04-01",1349769.80614592,95.5563739834864,96.702661478238,8.2,8488000,9899800,0.125,0.14,0.08,2.05,3035.1015,2716.098,87.3942976542339
"2012-05-01",1350538.59849725,95.4346335662064,96.5026629550204,8.2,8547000,9943000,0.125,0.16,0.09,1.8,2900.40909090909,2589.02,88.9587370188143
"2012-06-01",1351470.34535683,95.4213350991087,96.4229167084209,8.2,8627100,10013000,0.125,0.16,0.09,1.62,2850.35476190476,2549.89857142857,90.2124315781014
"2012-07-01",1356324.14106019,95.4878035073042,96.4507646040588,8.2,8695500,10065700,0.125,0.16,0.1,1.53,2920.11428571429,2605.67904761905,89.6230879818553
"2012-08-01",1359853.79713875,96.0429112480235,97.0110980193184,8.1,8774700,10136400,0.125,0.13,0.1,1.68,3032.66652173913,2739.13304347826,89.0015983712686
"2012-09-01",1363707.31180106,96.4557394301097,97.4739637998453,7.8,8865300,10216600,0.125,0.14,0.11,1.72,3136.80263157895,2820.91684210526,87.6514657689594
"2012-10-01",1366729.46573546,96.6298712856626,97.7368310571546,7.8,8946400,10282800,0.125,0.16,0.1,1.75,3060.2619047619,2735.88476190476,87.1371295395083
"2012-11-01",1367248.60848614,96.4216160744804,97.5726972480161,7.7,9021300,10351800,0.125,0.16,0.09,1.65,2941.01523809524,2616.61761904762,87.3085749493254
"2012-12-01",1371126.67577839,96.3788343276799,97.5608829892606,7.9,9145100,10474400,0.125,0.16,0.07,1.72,3003.792,2658.7545,86.258471814196
"2013-01-01",1376956.93334135,96.5593829595261,97.7541305074751,8,9172300,10497600,0.125,0.14,0.07,1.91,3125.91333333333,2736.90095238095,86.4727785764673
"2013-02-01",1391519.60044416,97.089784223764,98.284928275846,7.7,9208900,10516600,0.125,0.15,0.1,1.98,3169.21315789474,2748.19157894737,87.2014215681897
"2013-03-01",1393570.71621449,96.9267195430378,98.0085590085305,7.5,9267600,10572900,0.125,0.14,0.09,1.96,3236.167,2795.3255,88.155086660297
"2013-04-01",1390083.31650981,96.9103632223358,97.8039191693732,7.6,9303900,10600400,0.125,0.15,0.06,1.76,3251.35181818182,2818.56318181818,87.6407504308459
"2013-05-01",1392653.8497056,97.035353763838,97.844425199392,7.5,9354400,10634700,0.125,0.11,0.04,1.93,3440.37545454545,2981.18772727273,88.2729553795462
"2013-06-01",1399434.58378459,97.2569620743618,98.0773348719999,7.5,9409100,10692300,0.125,0.09,0.05,2.3,3416.7415,2937.3065,89.0015983712686
"2013-07-01",1400848.43895255,97.3862984415621,98.2693165767763,7.3,9454400,10731500,0.125,0.09,0.04,2.58,3559.71090909091,3033.03454545455,89.4945039244926
"2013-08-01",1413628.28237237,97.5808791887758,98.503914000635,7.2,9517700,10789600,0.125,0.08,0.04,2.74,3639.92863636364,3105.46545454545,89.2159051335399
"2013-09-01",1423982.77867508,97.6620534074117,98.5410445281522,7.2,9581300,10850000,0.125,0.08,0.02,2.81,3731.262,3187.5295,88.7872916089973
"2013-10-01",1428371.65040632,97.8553245926919,98.5937867547392,7.2,9711500,10974200,0.125,0.09,0.05,2.62,3848.20217391304,3291.95173913043,87.5443123878238
"2013-11-01",1433978.48486588,98.063133001512,98.7756419520109,6.9,9731000,10982900,0.125,0.08,0.07,2.72,3957.5325,3399.446,87.98364125048
"2013-12-01",1435654.6147278,98.2590963085207,99.0368214580694,6.7,9797700,11047800,0.125,0.09,0.07,2.9,4075.88476190476,3513.76095238095,87.9300645599121
"2014-01-01",1425862.23161467,98.3754083668302,99.2769040734931,6.6,9884900,11117600,0.125,0.07,0.04,2.86,4154.36095238095,3557.89,88.894444990133
"2014-02-01",1430572.49144928,98.3830379470822,99.3861859669812,6.7,9956300,11183200,0.125,0.07,0.05,2.71,4199.45105263158,3614.94736842105,88.9801676950415
"2014-03-01",1442999.77693605,98.5352976403371,99.5891380548878,6.7,9997200,11219100,0.125,0.08,0.05,2.72,4276.35904761905,3661.11142857143,89.2909125003349
"2014-04-01",1448998.80562854,98.7807359699189,99.7747906924738,6.2,10045300,11264000,0.125,0.09,0.03,2.71,4119.30619047619,3554.44952380952,89.1194670905178
"2014-05-01",1459973.00398874,99.0073844071358,99.9646627081868,6.3,10112400,11328500,0.125,0.09,0.03,2.56,4135.37428571429,3621.10761904762,89.0444597237229
"2014-06-01",1470655.19038272,99.175869405756,100.09672924356,6.1,10173200,11383700,0.125,0.1,0.04,2.6,4332.73857142857,3792.10714285714,89.3444891909027
"2014-07-01",1481055.84317217,99.3241791913474,100.20938663955,6.2,10233700,11438400,0.125,0.09,0.03,2.54,4434.12590909091,3926.73636363636,89.0873210761771
"2014-08-01",1482743.73518246,99.3889780817189,100.193353002668,6.1,10256200,11462500,0.125,0.09,0.03,2.42,4464.83142857143,3979.40238095238,89.5909419675147
"2014-09-01",1487257.42164536,99.4720483775922,100.200525945484,5.9,10306200,11503700,0.125,0.09,0.02,2.53,4551.58619047619,4070.29476190476,90.6839064550983
"2014-10-01",1485472.8811448,99.5631079735472,100.180694868287,5.7,10376600,11577500,0.125,0.09,0.02,2.3,4403.23043478261,3964.63695652174,91.5089874898428
"2014-11-01",1493677.66748465,99.5081508030018,99.992088666012,5.8,10430000,11618200,0.125,0.09,0.02,2.33,4687.70210526316,4221.09105263158,92.5162292725178
"2014-12-01",1498869.20137055,99.4117012199483,99.6836521249316,5.6,10522800,11701900,0.125,0.12,0.03,2.21,4732.70136363636,4260.77,94.0485226227576
"2015-01-01",1495718.86960687,99.0925634814681,99.0486357168249,5.7,10614600,11788800,0.125,0.11,0.03,1.88,4673.7015,4182.642,95.8486994258365
"2015-02-01",1504784.72390155,99.477249630348,99.2996887153787,5.5,10744600,11905600,0.125,0.11,0.02,1.98,4854.25578947368,4343.4047368421,97.0273866183286
"2015-03-01",1515378.65649156,99.747684354155,99.5671972886276,5.4,10754300,11903700,0.125,0.11,0.03,2.04,4938.01090909091,4389.15772727273,99.0525855217923
"2015-04-01",1519270.40162876,99.7646879131406,99.6709939905507,5.4,10800800,11937600,0.125,0.12,0.02,1.94,4985.95142857143,4418.90619047619,98.5061032780005
"2015-05-01",1524136.74571989,100.018790883672,99.9996835466405,5.6,10844900,11965000,0.125,0.12,0.02,2.2,5029.4315,4476.386,98.0667744153444
"2015-06-01",1526538.85265134,100.249148229902,100.276474751769,5.3,10890400,12005600,0.125,0.13,0.02,2.36,5073.04181818182,4481.68272727273,99.0097241693381
"2015-07-01",1534277.34169796,100.353158355761,100.435545307155,5.2,10941600,12049200,0.125,0.13,0.03,2.32,5082.81,4528.31136363636,100.584878872032
"2015-08-01",1533925.01406115,100.345782911069,100.435123369342,5.1,10990400,12093700,0.125,0.14,0.07,2.17,4934.62285714286,4422.3280952381,101.999303503023
"2015-09-01",1532204.1442409,100.129598890168,100.20938663955,5,11055500,12154800,0.125,0.14,0.02,2.17,4748.00476190476,4261.6080952381,102.385055675111
"2015-10-01",1536048.1275046,100.221953026378,100.308542025534,5,11108000,12206100,0.125,0.12,0.02,2.07,4879.03681818182,4445.48909090909,101.388529230549
"2015-11-01",1536748.1114959,100.347954759414,100.428372364339,5.1,11201700,12297500,0.125,0.12,0.12,2.26,5082.5075,4653.2205,102.813669199654
"2015-12-01",1535988.01099949,100.251427564526,100.320356284289,5,11263300,12368700,0.375,0.24,0.23,2.24,5040.54,4628.01318181818,103.317290090991
"2016-01-01",1546213.48042514,100.164141372724,100.274365062705,4.8,11328300,12506000,0.375,0.34,0.26,2.09,4610.71421052632,4259.32421052632,105.803248533338
"2016-02-01",1542947.48599577,100.044806374212,100.141032713893,4.9,11399400,12578200,0.375,0.38,0.31,1.78,4463.206,4129.5655,104.324531873666
"2016-03-01",1542322.2835791,100.352715343066,100.454954446539,5,11468200,12629000,0.375,0.36,0.29,1.89,4754.47954545455,4377.11136363636,102.577931761155
"2016-04-01",1553524.17351553,100.669457145737,100.839761731717,5.1,11562500,12708000,0.375,0.37,0.23,1.81,4892.1680952381,4491.74428571429,101.259945173187
"2016-05-01",1556544.87405526,100.868756433901,101.07815659589,4.8,11635500,12775000,0.375,0.37,0.27,1.81,4788.23523809524,4379.42666666667,102.674369804177
"2016-06-01",1567856.45242922,101.063963537039,101.358745241333,4.9,11710500,12835400,0.375,0.38,0.27,1.64,4856.23227272727,4426.97818181818,103.338720767218
"2016-07-01",1570204.37152699,100.96018606931,101.307690765996,4.8,11776300,12889700,0.375,0.39,0.3,1.5,5023.989,4592.5525,103.778049629874
"2016-08-01",1573858.6209203,101.098362779725,101.495031154833,4.9,11881800,12973900,0.375,0.4,0.3,1.56,5217.03826086957,4785.70608695652,102.856530552108
"2016-09-01",1579096.75755272,101.318247175917,101.761273914644,5,11969600,13034200,0.375,0.4,0.29,1.63,5254.15428571429,4813.3119047619,103.520881515149
"2016-10-01",1585957.38831034,101.513446301576,101.999668778817,4.9,12043300,13107500,0.375,0.4,0.33,1.76,5255.98904761905,4845.31238095238,104.356677888007
"2016-11-01",1586067.17667821,101.597227100742,102.119921055435,4.7,12102200,13181000,0.375,0.41,0.45,2.14,5260.56523809524,4791.78047619048,106.789059639786
"2016-12-01",1600320.18501145,101.735148596229,102.377725058992,4.7,12155200,13226100,0.625,0.54,0.51,2.49,5413.11666666667,4886.32857142857,108.396360356821
"2017-01-01",1606501.8895329,102.040087116263,102.791646053246,4.7,12239400,13300700,0.625,0.65,0.51,2.43,5561.4235,5056.7985,108.599951780978
"2017-02-01",1604775.73527979,102.190770614272,102.955357924572,4.6,12310100,13367300,0.625,0.66,0.52,2.42,5764.70210526316,5261.22631578947,106.98193572583
"2017-03-01",1608743.37518732,102.169558489662,102.907257013925,4.4,12362100,13428700,0.875,0.79,0.74,2.48,5864.96391304348,5386.22130434783,106.392592129584
"2017-04-01",1617108.03177768,102.365482566492,103.034260295546,4.4,12408500,13484700,0.875,0.9,0.8,2.3,5912.16947368421,5447.85684210526,105.59965710918
"2017-05-01",1617061.5987279,102.3700509575,102.954514048947,4.4,12455900,13536700,0.875,0.91,0.89,2.3,6124.87818181818,5687.35954545455,105.160328246524
"2017-06-01",1625491.11949442,102.464367819718,103.021602161165,4.3,12472900,13558500,1.125,1.04,0.98,2.19,6224.28590909091,5766.96318181818,103.778049629874
"2017-07-01",1633135.21093264,102.508178037862,103.055357186181,4.3,12520800,13615400,1.125,1.15,1.07,2.32,6294.674,5816.113,102.299332970202
"2017-08-01",1639636.82110008,102.895537568662,103.451978730115,4.4,12561900,13674600,1.125,1.16,1.01,2.21,6311.39739130435,5874.41695652174,101.013492396575
"2017-09-01",1650376.71796728,103.374084311546,103.98024487161,4.3,12594600,13723000,1.125,1.15,1.03,2.2,6428.079,5954.9345,100.274134066739
"2017-10-01",1663119.6882392,103.37787113818,104.060834993834,4.2,12642800,13782300,1.125,1.15,1.07,2.36,6603.01136363636,6088.49,101.838573431319
"2017-11-01",1669487.8909395,103.585564464558,104.338470074588,4.2,12668500,13814900,1.125,1.16,1.23,2.35,6796.04523809524,6328.19285714286,101.817142755092
"2017-12-01",1676664.4208213,103.714627387427,104.558299675002,4.1,12719700,13873800,1.375,1.3,1.32,2.4,6889.7405,6397.9725,101.131361115824
"2018-01-01",1686414.82414365,104.03888208637,105.003022129583,4,12727900,13883200,1.375,1.41,1.41,2.58,7279.4980952381,6790.46666666667,99.331184312745
"2018-02-01",1695057.95415546,104.277485327325,105.285720464089,4.1,12752000,13919300,1.375,1.42,1.57,2.86,7161.77263157895,6704.4252631579,98.248935163275
"2018-03-01",1700665.4717009,104.337720894553,105.305973479099,4,12791500,13976000,1.625,1.51,1.7,2.84,7311.50571428571,6844.88666666667,98.7739867308396
"2018-04-01",1716695.91325561,104.678913940692,105.580233057351,4,12795400,13993900,1.625,1.69,1.76,2.87,7084.1410952381,6606.89542857143,99.0418701836788
"2018-05-01",1708378.66160437,105.041520187253,105.818627921524,3.8,12827700,14049600,1.625,1.7,1.86,2.98,7339.32736363636,6875.9325,102.117172222272
"2018-06-01",1720153.42514003,105.145587979577,105.913985867193,4,12867600,14109900,1.875,1.82,1.9,2.91,7645.13914285714,7159.60228571429,103.842341658556
"2018-07-01",1724470.40269598,105.228831057794,105.996685678481,3.8,12882800,14144200,1.875,1.91,1.96,2.89,7756.86314285714,7296.62514285714,104.110225111395
"2018-08-01",1736007.45726692,105.387937691103,106.186135756382,3.8,12911200,14193900,1.875,1.91,2.03,2.89,7892.233,7453.0897826087,104.613846002732
"2018-09-01",1739204.6400371,105.607281095012,106.40512148117,3.7,12924000,14229300,2.125,1.95,2.13,3,7983.30736842105,7527.97947368421,104.603130664619
"2018-10-01",1739161.39031981,105.867261019486,106.654064790661,3.8,12917700,14241400,2.125,2.19,2.25,3.15,7527.08391304348,7171.58,105.181758922751
"2018-11-01",1741237.99344904,105.814815526228,106.578959860001,3.8,12911500,14260800,2.125,2.2,2.33,3.12,7236.08142857143,6855.03,106.124708676745
"2018-12-01",1749067.36623114,105.904226058042,106.651955101597,3.9,13009700,14382600,2.375,2.27,2.37,2.83,6814.29157894737,6497.97947368421,105.59965710918
"2019-01-01",1750069.34017347,105.879013879574,106.565035912182,4,13018200,14446100,2.375,2.4,2.37,2.71,6979.65571428571,6619.82,104.36739322612
"2019-02-01",1757312.51604269,106.177406215489,106.884864774205,3.8,13028000,14481200,2.375,2.4,2.39,2.68,7430.07736842105,7021.05157894737,104.056648420827
"2019-03-01",1770518.14378385,106.480896133518,107.289081198768,3.8,13034400,14526200,2.375,2.41,2.4,2.57,7629.36666666667,7254.17571428571,104.678138031414
"2019-04-01",1775160.45850463,106.761722814384,107.692453747704,3.7,13042500,14554500,2.375,2.42,2.38,2.53,7995.06377272727,7661.90522727273,105.031744189161
"2019-05-01",1783245.22553504,106.725555461287,107.719035829904,3.6,13130300,14652400,2.375,2.39,2.35,2.4,7804.82090909091,7480.98454545455,106.210431381654
"2019-06-01",1791078.81596033,106.698484236026,107.68401499145,3.6,13232500,14771400,2.375,2.38,2.17,2.07,7825.459,7505.1485,105.824679209565
