"date","gdp_nom","gdp_defl","cpi","ur","m1","m2","m3","gov_10y","reer"
"2022-10-01",45746.9924379033,112.826697141245,115.3,4.4,293720.726800735,339354.129824247,401227.01357967,2.7093,95.3272426491982
"2022-11-01",44837.7324236401,111.953177068487,115.5,4.5,294166.667667359,339681.055419739,397611.879934203,2.5341,96.9233454980755
"2022-12-01",41897.9751384566,111.363718995942,115.2,4.4,286200.735491743,330697.476205433,391137.883601063,2.5862,97.9907392782622
"2023-01-01",43273.4572696482,111.818839835575,114.1,4.3,287365.939412983,329322.23011525,374185.226917688,2.6546,97.2126391394345
"2023-02-01",43744.6242336337,114.455866746599,115.8,4.2,291996.205285725,335529.956476029,390205.56901776,2.8568,98.1204226347335
"2023-03-01",41058.7184967181,115.768202448438,116.9,4.1,286702.76033851,330806.383092877,399044.950451455,2.8565,98.9384253447832
"2023-04-01",42882.4399959778,116.337952047887,117.2,4.1,285855.500682669,329341.218457889,393120.315932509,2.7713,100.025770410581
"2023-05-01",42287.2548242698,116.272275115032,117.5,4.1,285677.808688787,330830.474277284,401959.505262652,2.7861,99.906062696915
"2023-06-01",44330.3051797524,116.719628208218,118.4,4.3,285534.991333711,332768.303725497,402027.256814182,2.778,100.62430897891
"2023-07-01",42074.5648144656,115.579516279756,118.6,4.3,284085.535728219,329942.01750468,398757.202256893,2.899,101.482214260181
"2023-08-01",42137.5449576955,116.000927137284,119.2,4.4,282037.284496702,330883.443608814,399204.512124521,2.9644,101.422360403348
"2023-09-01",42243.490227839,116.828925616734,119.3,4.6,279665.721703998,333231.793234656,403962.591468123,3.087,100.644260264521
"2023-10-01",41268.0155857795,118.563139955576,119.5,4.5,278706.717809525,332024.559875459,412146.276196458,3.2719,100.634284621715
"2023-11-01",42625.2038513776,118.596414729364,118.4,4.4,276782.946766875,331417.134967997,407052.627275956,3.009,100.793894906603
"2023-12-01",42652.4805628429,119.430424314689,118.9,4.4,277535.464469033,335341.354420043,410937.57787987,2.4648,101.143042404795
"2024-01-01",41941.3798980576,117.335534083413,117.2,4.5,289256.532003125,345280.019351101,419205.927378089,2.599,99.7464524120273
"2024-02-01",42794.1233207061,118.485160448347,118.5,4.2,288232.285976966,342941.419858993,417513.851487089,2.7804,99.7464524120273
"2024-03-01",43122.7967812364,118.805731277844,118.9,4.3,288458.933980881,344411.776428498,419248.314666743,2.754,100.245234552301
"2024-04-01",42556.6079134085,118.962251815391,119.1,4.4,288657.436148225,346278.027378295,427946.934022783,2.8878,99.8561844828876
